valueList,deriv1List,deriv2List,redList,greenList,blueList
name,idCurveTest,steps,119,col,Default
0.0,-1.0,-0.6283185307179586
-0.2363444385329043,-0.9716693400404102,-0.6124117324719345
-0.4592972892229781,-0.8882826127491318,-0.5965049342259101
-0.656225749270375,-0.7545646201582307,-0.5805981359798859
-0.815971592199161,-0.5780920002248484,-0.5646913377338615
-0.9294834076973874,-0.3688639245240071,-0.5487845394878373
-0.9903294664725019,-0.1387355319890684,-0.5328777412418131
-0.9950621505224274,0.09925379890806224,-0.5169709429957887
-0.9434132997221346,0.3316192785520675,-0.5010641447497645
-0.8383094061302768,0.5451947721626673,-0.4851573465037403
-0.6857057950864129,0.7278788103694943,-0.4692505482577159
-0.4942491886167218,0.8693202744395832,-0.4533437500116916
-0.2747877707510243,0.9615049043274208,-0.4374369517656674
-0.03975651509692552,0.9992093972273018,-0.4215301535196432
0.1975273971779536,0.980297366804636,-0.4056233552736188
0.4236191464085288,0.9058403936655228,-0.3897165570275946
0.6257080756605605,0.7800573081852117,-0.3738097587815703
0.7923435594615752,0.6100751460105232,-0.357902960535546
0.9140838113540353,0.4055253208129926,-0.3419961622895217
0.9840308679784209,0.1779978956775489,-0.3260893640434974
0.9982214367819329,-0.05961512516982204,-0.3101825657974732
0.9558514614057602,-0.2938502743379229,-0.2942757675514489
0.8593216805796601,-0.5114354791034239,-0.2783689693054246
0.7141015990967484,-0.7000420745694267,-0.2624621710594003
0.5284195784526176,-0.848983362091365,-0.246555372813376
0.3127966070222247,-0.9498201317277835,-0.2306485745673518
0.07945016697171187,-0.996838839014696,-0.2147417763213275
-0.158398024407217,-0.9873753419363331,-0.1988349780753033
-0.3872711746506424,-0.9219658547282061,-0.182928179829279
-0.5942010289717112,-0.8043165652707642,-0.1670213815832548
-0.7674626686939082,-0.6410936375922198,-0.1511145833372305
-0.8972388606192122,-0.4415454982159119,-0.1352077850912063
-0.9761763144190507,-0.2169788081063187,-0.1193009868451821
-0.9998023297700656,0.01988218766506896,-0.1033941885991578
-0.9667782254580376,0.255616632440473,-0.0874873903531336
-0.8789751908224348,0.476867501428504,-0.07158059210710936
-0.74136826169862,0.6710984283590347,-0.05567379386108513
-0.5617544283207736,0.8273040325430554,-0.0397669956150609
-0.3503108475638279,0.9366334982687265,-0.02386019736903666
-0.1190181918019091,0.9928920737019729,-0.007953399123012428
0.1190181918018999,0.992892073701974,0.007953399123011807
0.3503108475638192,0.9366334982687298,0.02386019736903604
0.5617544283207659,0.8273040325430606,0.03976699561506028
0.7413682616986138,0.6710984283590415,0.05567379386108451
0.8789751908224304,0.4768675014285123,0.07158059210710875
0.9667782254580352,0.255616632440482,0.08748739035313298
0.9998023297700654,0.01988218766507829,0.1033941885991572
0.9761763144190527,-0.2169788081063096,0.1193009868451815
0.8972388606192163,-0.4415454982159036,0.1352077850912057
0.7674626686939142,-0.6410936375922127,0.1511145833372299
0.5942010289717188,-0.8043165652707587,0.1670213815832542
0.3872711746506498,-0.921965854728203,0.1829281798292785
0.1583980244072235,-0.987375341936332,0.1988349780753028
-0.07945016697170655,-0.9968388390146965,0.2147417763213271
-0.3127966070222205,-0.9498201317277849,0.2306485745673514
-0.5284195784526142,-0.8489833620913672,0.2465553728133758
-0.714101599096746,-0.7000420745694292,0.2624621710594001
-0.8593216805796586,-0.5114354791034261,0.2783689693054244
-0.9558514614057597,-0.2938502743379246,0.2942757675514487
-0.9982214367819329,-0.05961512516982293,0.3101825657974731
-0.9840308679784211,0.177997895677548,0.3260893640434974
-0.9140838113540353,0.4055253208129926,0.3419961622895217
-0.7923435594615746,0.6100751460105239,0.357902960535546
-0.6257080756605597,0.7800573081852122,0.3738097587815704
-0.4236191464085272,0.9058403936655236,0.3897165570275947
-0.197527397177951,0.9802973668046365,0.405623355273619
0.03975651509692818,0.9992093972273017,0.4215301535196433
0.2747877707510286,0.9615049043274195,0.4374369517656677
0.4942491886167265,0.8693202744395805,0.453343750011692
0.6857057950864167,0.7278788103694908,0.4692505482577163
0.8383094061302797,0.5451947721626628,0.4851573465037406
0.9434132997221367,0.3316192785520616,0.5010641447497649
0.9950621505224282,0.09925379890805427,0.5169709429957893
0.9903294664725008,-0.1387355319890763,0.5328777412418136
0.9294834076973835,-0.368863924524017,0.5487845394878379
0.8159715921991548,-0.5780920002248571,0.5646913377338623
0.656225749270367,-0.7545646201582377,0.5805981359798865
0.459297289222967,-0.8882826127491376,0.5965049342259109
0.2363444385328922,-0.971669340040413,0.6124117324719353
-1.38434606754578e-14,-1.0,0.6283185307179595
-0.2363444385329191,-0.9716693400404065,0.6442253289639839
-0.4592972892229916,-0.8882826127491248,0.6601321272100082
-0.6562257492703879,-0.7545646201582195,0.6760389254560325
-0.8159715921991708,-0.5780920002248344,0.6919457237020569
-0.9294834076973937,-0.3688639245239912,0.7078525219480811
-0.9903294664725044,-0.1387355319890498,0.7237593201941055
-0.9950621505224255,0.09925379890808095,0.7396661184401299
-0.9434132997221278,0.3316192785520869,0.7555729166861541
-0.8383094061302651,0.5451947721626853,0.7714797149321785
-0.6857057950863973,0.7278788103695091,0.7873865131782027
-0.4942491886167032,0.8693202744395937,0.8032933114242271
-0.2747877707510028,0.9615049043274269,0.8192001096702515
-0.0397565150969014,0.9992093972273028,0.8351069079162757
0.1975273971779772,0.9802973668046312,0.8510137061623001
0.4236191464085515,0.9058403936655123,0.8669205044083244
0.6257080756605807,0.7800573081851955,0.8828273026543487
0.7923435594615911,0.6100751460105026,0.8987341009003731
0.914083811354046,0.405525320812968,0.9146408991463973
0.9840308679784259,0.1779978956775217,0.9305476973924217
0.9982214367819312,-0.05961512516984968,0.946454495638446
0.9558514614057518,-0.2938502743379502,0.9623612938844703
0.8593216805796468,-0.5114354791034461,0.9782680921304945
0.7141015990967297,-0.7000420745694459,0.9941748903765188
0.5284195784525945,-0.8489833620913795,1.010081688622543
0.3127966070221984,-0.9498201317277921,1.025988486868567
0.07945016697168338,-0.9968388390146983,1.041895285114592
-0.1583980244072465,-0.9873753419363284,1.057802083360616
-0.3872711746506712,-0.921965854728194,1.07370888160664
-0.5942010289717374,-0.8043165652707449,1.089615679852665
-0.76746266869393,-0.6410936375921938,1.105522478098689
-0.8972388606192278,-0.4415454982158803,1.121429276344713
-0.9761763144190586,-0.216978808106283,1.137336074590738
-0.9998023297700649,0.01988218766510686,1.153242872836762
-0.9667782254580275,0.2556166324405109,1.169149671082786
-0.8789751908224155,0.4768675014285397,1.185056469328811
-0.7413682616985919,0.6710984283590657,1.200963267574835
-0.5617544283207379,0.8273040325430797,1.216870065820859
-0.3503108475637862,0.9366334982687421,1.232776864066884
-0.1190181918018636,0.9928920737019784,1.248683662312908
-3.0,0.0,0.2
-2.91500802012123,0.7090333155987129,0.2
-2.664847838247395,1.377891867668934,0.2
-2.263693860474692,1.968677247811125,0.2
-1.734276000674545,2.447914776597483,0.2
-1.106591773572021,2.788450223092162,0.2
-0.4162065959672052,2.970988399417505,0.2
0.2977613967241867,2.985186451567282,0.2
0.9948578356562023,2.830239899166404,0.2
1.635584316488002,2.514928218390831,0.2
2.183636431108483,2.057117385259239,0.2
2.607960823318749,1.482747565850166,0.2
2.884514712982262,0.8243633122530729,0.2
2.997628191681906,0.1192695452907766,0.2
2.940892100413908,-0.5925821915338607,0.2
2.717521180996568,-1.270857439225586,0.2
2.340171924555635,-1.877124226981682,0.2
1.830225438031569,-2.377030678384726,0.2
1.216575962438978,-2.742251434062106,0.2
0.5339936870326467,-2.952092603935263,0.2
